joinname_author,gender,sector,level,level_2010,level_changed,university,universityrank,department,georegion,first_pub,last_pub,years_diff,total_pub,year,n_author,f_i,int_score,int_pre_post,ANVUR,pub_pre_post,c_avg,cit_pre_post,coauthors_pre_post,fss,fss_pre_post,fascia_journal,fascia_pre_post,proportion_fascia,uni_cat,uniDept,id
melossi_dario,M,SPS/12,full professor,full professor,same_level,BOLOGNA,high,Humanities,north,2007,2015,8,12,2013,2,0.5,0,0.125,Post_ANVUR,8,2.34501347708895,1,0.625,0.094361177830598,0.05330459770115,not_fascia_A,8,1,7,7   Humanities,341
melossi_dario,M,SPS/12,full professor,full professor,same_level,BOLOGNA,high,Humanities,north,2007,2015,8,12,2012,1,1,0,0.125,Post_ANVUR,8,3.55972696245734,1,0.625,0.094361177830598,0.05330459770115,not_fascia_A,8,1,7,7   Humanities,341
melossi_dario,M,SPS/12,full professor,full professor,same_level,BOLOGNA,high,Humanities,north,2007,2015,8,12,2012,1,1,0,0.125,Post_ANVUR,8,3.55972696245734,1,0.625,0.094361177830598,0.05330459770115,not_fascia_A,8,1,7,7   Humanities,341
melossi_dario,M,SPS/12,full professor,full professor,same_level,BOLOGNA,high,Humanities,north,2007,2015,8,12,2012,2,0.5,0.5,0.125,Post_ANVUR,8,3.55972696245734,1,0.625,0.094361177830598,0.05330459770115,not_fascia_A,8,1,7,7   Humanities,341
melossi_dario,M,SPS/12,full professor,full professor,same_level,BOLOGNA,high,Humanities,north,2007,2015,8,12,2009,3,0.333333333333333,0.333333333333333,0.083333333333333,Before_ANVUR,4,6.25454545454546,5,0.5,0.094361177830598,0.041056580129449,not_fascia_A,4,1,7,7   Humanities,341
melossi_dario,M,SPS/12,full professor,full professor,same_level,BOLOGNA,high,Humanities,north,2007,2015,8,12,2007,1,1,0,0.083333333333333,Before_ANVUR,4,11.8645833333333,5,0.5,0.094361177830598,0.041056580129449,not_fascia_A,4,1,7,7   Humanities,341
melossi_dario,M,SPS/12,full professor,full professor,same_level,BOLOGNA,high,Humanities,north,2007,2015,8,12,2007,1,1,0,0.083333333333333,Before_ANVUR,4,11.8645833333333,5,0.5,0.094361177830598,0.041056580129449,not_fascia_A,4,1,7,7   Humanities,341
melossi_dario,M,SPS/12,full professor,full professor,same_level,BOLOGNA,high,Humanities,north,2007,2015,8,12,2007,1,1,0,0.083333333333333,Before_ANVUR,4,11.8645833333333,5,0.5,0.094361177830598,0.041056580129449,not_fascia_A,4,1,7,7   Humanities,341
meraviglia_cinzia,F,SPS/07,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2006,2013,7,3,2013,3,0.333333333333333,0.333333333333333,0.333333333333333,Post_ANVUR,2,2.34501347708895,0,2,0.012528275622064,0,not_fascia_A,2,1,28,28   Social Sciences,342
meraviglia_cinzia,F,SPS/07,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2006,2013,7,3,2012,3,0.333333333333333,0.333333333333333,0.333333333333333,Post_ANVUR,2,3.55972696245734,0,2,0.012528275622064,0,not_fascia_A,2,1,28,28   Social Sciences,342
meraviglia_cinzia,F,SPS/07,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2006,2013,7,3,2006,4,0.25,0,0,Before_ANVUR,1,8.55208333333333,3,3,0.012528275622064,0.012528275622064,not_fascia_A,1,1,28,28   Social Sciences,342
merico_maurizio,M,SPS/08,associate professor,assistant professor,not_same_level,SALERNO,high,Political Sciences,south,2006,2006,1,1,2006,3,0.333333333333333,0.666666666666667,0.666666666666667,Before_ANVUR,1,8.55208333333333,4,2,0.155907429963459,0.155907429963459,not_fascia_A,1,1,47,47   Political Sciences,343
metastasio_renata,F,SPS/08,assistant professor,assistant professor,same_level,"ROMA ""La Sapienza""",high,Psychology,center,2014,2015,1,2,2015,7,0.142857142857143,0,0,Post_ANVUR,2,0.420353982300885,9,6,1.30490654496939,1.30490654496939,not_fascia_A,2,1,43,43   Psychology,344
metastasio_renata,F,SPS/08,assistant professor,assistant professor,same_level,"ROMA ""La Sapienza""",high,Psychology,center,2014,2015,1,2,2014,7,0.142857142857143,0,0,Post_ANVUR,2,1.59946949602122,9,6,1.30490654496939,1.30490654496939,not_fascia_A,2,1,43,43   Psychology,344
mete_vittorio,M,SPS/11,assistant professor,assistant professor,same_level,FIRENZE,high,Political Sciences,center,2010,2013,3,4,2013,2,0.5,0,0,Post_ANVUR,2,2.34501347708895,0,1,0.149279050042409,0,not_fascia_A,2,1,18,18   Political Sciences,345
mete_vittorio,M,SPS/11,assistant professor,assistant professor,same_level,FIRENZE,high,Political Sciences,center,2010,2013,3,4,2012,2,0.5,0,0,Post_ANVUR,2,3.55972696245734,0,1,0.149279050042409,0,not_fascia_A,2,1,18,18   Political Sciences,345
mete_vittorio,M,SPS/11,assistant professor,assistant professor,same_level,FIRENZE,high,Political Sciences,center,2010,2013,3,4,2010,3,0.333333333333333,0,0,Before_ANVUR,2,5.21022727272727,3,1,0.149279050042409,0.149279050042409,not_fascia_A,2,1,18,18   Political Sciences,345
mete_vittorio,M,SPS/11,assistant professor,assistant professor,same_level,FIRENZE,high,Political Sciences,center,2010,2013,3,4,2010,1,1,0,0,Before_ANVUR,2,5.21022727272727,3,1,0.149279050042409,0.149279050042409,not_fascia_A,2,1,18,18   Political Sciences,345
metzner_szigeth_andreas,M,SPS/08,full professor,unknown,not_same_level,Libera Università di BOLZANO,low,Design,north,2009,2014,5,3,2014,1,1,NA,1,Post_ANVUR,2,1.59946949602122,0,2,0.255813953488372,0,not_fascia_A,2,1,23,23   Design,346
metzner_szigeth_andreas,M,SPS/08,full professor,unknown,not_same_level,Libera Università di BOLZANO,low,Design,north,2009,2014,5,3,2013,5,0.2,1,1,Post_ANVUR,2,2.34501347708895,0,2,0.255813953488372,0,not_fascia_A,2,1,23,23   Design,346
metzner_szigeth_andreas,M,SPS/08,full professor,unknown,not_same_level,Libera Università di BOLZANO,low,Design,north,2009,2014,5,3,2009,1,1,NA,NaN,Before_ANVUR,1,6.25454545454546,8,0,0.255813953488372,0.255813953488372,not_fascia_A,1,1,23,23   Design,346
miconi_andrea,M,SPS/08,associate professor,assistant professor,not_same_level,IULM - MILANO,low,Humanities,north,2014,2015,1,2,2015,1,1,0,0.428571428571429,Post_ANVUR,2,0.420353982300885,0,3,0,0,not_fascia_A,2,1,20,20   Humanities,347
miconi_andrea,M,SPS/08,associate professor,assistant professor,not_same_level,IULM - MILANO,low,Humanities,north,2014,2015,1,2,2014,7,0.142857142857143,0.857142857142857,0.428571428571429,Post_ANVUR,2,1.59946949602122,0,3,0,0,not_fascia_A,2,1,20,20   Humanities,347
migliavacca_mauro,M,SPS/09,assistant professor,unknown,not_same_level,GENOVA,high,Humanities,north,2013,2015,2,2,2015,2,0.5,0,0,Post_ANVUR,2,0.420353982300885,12,1,1.27931034482759,1.27931034482759,not_fascia_A,2,1,19,19   Humanities,348
migliavacca_mauro,M,SPS/09,assistant professor,unknown,not_same_level,GENOVA,high,Humanities,north,2013,2015,2,2,2013,2,0.5,0,0,Post_ANVUR,2,2.34501347708895,12,1,1.27931034482759,1.27931034482759,not_fascia_A,2,1,19,19   Humanities,348
migliorati_lorenzo,M,SPS/08,assistant professor,assistant professor,same_level,VERONA,medium,Humanities,north,2006,2015,9,4,2015,1,1,0,0,Post_ANVUR,3,0.420353982300885,1,0,0.069467477427677,0.069467477427677,fascia_A,3,1,67,67   Humanities,349
migliorati_lorenzo,M,SPS/08,assistant professor,assistant professor,same_level,VERONA,medium,Humanities,north,2006,2015,9,4,2015,1,1,0,0,Post_ANVUR,3,0.420353982300885,1,0,0.069467477427677,0.069467477427677,fascia_A,3,1,67,67   Humanities,349
migliorati_lorenzo,M,SPS/08,assistant professor,assistant professor,same_level,VERONA,medium,Humanities,north,2006,2015,9,4,2014,1,1,0,0,Post_ANVUR,3,1.59946949602122,1,0,0.069467477427677,0.069467477427677,fascia_A,3,1,67,67   Humanities,349
migliorati_lorenzo,M,SPS/08,assistant professor,assistant professor,same_level,VERONA,medium,Humanities,north,2006,2015,9,4,2006,1,1,0,0,Before_ANVUR,1,8.55208333333333,0,0,0.069467477427677,0,fascia_A,1,1,67,67   Humanities,349
minervini_dario,M,SPS/07,assistant professor,unknown,not_same_level,"NAPOLI ""Federico II""",high,Social Sciences,south,2013,2013,1,1,2013,1,1,0,0,Post_ANVUR,1,2.34501347708895,0,0,0,0,not_fascia_A,1,1,32,32   Social Sciences,350
minestroni_laura,F,SPS/08,assistant professor,assistant professor,same_level,"ROMA ""La Sapienza""",high,Social Sciences,center,2013,2013,1,1,2013,19,0.052631578947369,0,0,Post_ANVUR,1,2.34501347708895,4,18,0.089776164549304,0.089776164549304,not_fascia_A,1,1,43,43   Social Sciences,351
mingione_terenzio_roberto,M,SPS/07,full professor,full professor,same_level,MILANO-BICOCCA,high,Sociology,north,2007,2013,6,9,2013,1,1,0,0.111111111111111,Post_ANVUR,6,2.34501347708895,28,1.16666666666667,1.36613597690733,0.675020234636064,not_fascia_A,6,1,29,29   Sociology,352
mingione_terenzio_roberto,M,SPS/07,full professor,full professor,same_level,MILANO-BICOCCA,high,Sociology,north,2007,2013,6,9,2013,3,0.333333333333333,0,0.111111111111111,Post_ANVUR,6,2.34501347708895,28,1.16666666666667,1.36613597690733,0.675020234636064,not_fascia_A,6,1,29,29   Sociology,352
mingione_terenzio_roberto,M,SPS/07,full professor,full professor,same_level,MILANO-BICOCCA,high,Sociology,north,2007,2013,6,9,2013,1,1,0,0.111111111111111,Post_ANVUR,6,2.34501347708895,28,1.16666666666667,1.36613597690733,0.675020234636064,not_fascia_A,6,1,29,29   Sociology,352
mingione_terenzio_roberto,M,SPS/07,full professor,full professor,same_level,MILANO-BICOCCA,high,Sociology,north,2007,2013,6,9,2013,2,0.5,0,0.111111111111111,Post_ANVUR,6,2.34501347708895,28,1.16666666666667,1.36613597690733,0.675020234636064,not_fascia_A,6,1,29,29   Sociology,352
mingione_terenzio_roberto,M,SPS/07,full professor,full professor,same_level,MILANO-BICOCCA,high,Sociology,north,2007,2013,6,9,2012,3,0.333333333333333,0,0.111111111111111,Post_ANVUR,6,3.55972696245734,28,1.16666666666667,1.36613597690733,0.675020234636064,not_fascia_A,6,1,29,29   Sociology,352
mingione_terenzio_roberto,M,SPS/07,full professor,full professor,same_level,MILANO-BICOCCA,high,Sociology,north,2007,2013,6,9,2012,3,0.333333333333333,0.666666666666667,0.111111111111111,Post_ANVUR,6,3.55972696245734,28,1.16666666666667,1.36613597690733,0.675020234636064,not_fascia_A,6,1,29,29   Sociology,352
mingione_terenzio_roberto,M,SPS/07,full professor,full professor,same_level,MILANO-BICOCCA,high,Sociology,north,2007,2013,6,9,2009,1,1,0,0,Before_ANVUR,3,6.25454545454546,41,0.333333333333333,1.36613597690733,0.691115742271267,not_fascia_A,3,1,29,29   Sociology,352
mingione_terenzio_roberto,M,SPS/07,full professor,full professor,same_level,MILANO-BICOCCA,high,Sociology,north,2007,2013,6,9,2008,1,1,0,0,Before_ANVUR,3,8.54545454545455,41,0.333333333333333,1.36613597690733,0.691115742271267,not_fascia_A,3,1,29,29   Sociology,352
mingione_terenzio_roberto,M,SPS/07,full professor,full professor,same_level,MILANO-BICOCCA,high,Sociology,north,2007,2013,6,9,2007,2,0.5,0,0,Before_ANVUR,3,11.8645833333333,41,0.333333333333333,1.36613597690733,0.691115742271267,not_fascia_A,3,1,29,29   Sociology,352
moini_giulio,M,SPS/11,assistant professor,assistant professor,same_level,"ROMA ""La Sapienza""",high,Social Sciences,center,2007,2011,4,2,2011,1,1,0,0,Post_ANVUR,1,5.28971962616822,4,0,0.231188166422099,0.18904593639576,not_fascia_A,1,1,43,43   Social Sciences,353
moini_giulio,M,SPS/11,assistant professor,assistant professor,same_level,"ROMA ""La Sapienza""",high,Social Sciences,center,2007,2011,4,2,2007,2,0.5,0,0,Before_ANVUR,1,11.8645833333333,4,1,0.231188166422099,0.042142230026339,not_fascia_A,1,1,43,43   Social Sciences,353
montanari_arianna,F,SPS/11,full professor,full professor,same_level,"ROMA ""La Sapienza""",high,Political Sciences,center,2013,2014,1,2,2014,1,1,0,0,Post_ANVUR,2,1.59946949602122,0,0,0,0,fascia_A,2,1,43,43   Political Sciences,354
montanari_arianna,F,SPS/11,full professor,full professor,same_level,"ROMA ""La Sapienza""",high,Political Sciences,center,2013,2014,1,2,2013,1,1,0,0,Post_ANVUR,2,2.34501347708895,0,0,0,0,fascia_A,2,1,43,43   Political Sciences,354
montesperelli_paolo,M,SPS/08,full professor,full professor,same_level,"ROMA ""La Sapienza""",high,Social Sciences,center,2011,2015,4,2,2015,1,1,0,0,Post_ANVUR,2,0.420353982300885,0,0,0,0,not_fascia_A,1,0.5,43,43   Social Sciences,355
montesperelli_paolo,M,SPS/08,full professor,full professor,same_level,"ROMA ""La Sapienza""",high,Social Sciences,center,2011,2015,4,2,2011,1,1,0,0,Post_ANVUR,2,5.28971962616822,0,0,0,0,fascia_A,1,0.5,43,43   Social Sciences,355
montuschi_eleonora,F,SPS/08,associate professor,associate professor,same_level,"""Ca' Foscari"" VENEZIA",medium,Humanities,north,2009,2013,4,2,2013,1,1,NA,NaN,Post_ANVUR,1,2.34501347708895,0,0,0.039970930232558,0,not_fascia_A,1,1,1,1   Humanities,356
montuschi_eleonora,F,SPS/08,associate professor,associate professor,same_level,"""Ca' Foscari"" VENEZIA",medium,Humanities,north,2009,2013,4,2,2009,1,1,NA,NaN,Before_ANVUR,1,6.25454545454546,1,0,0.039970930232558,0.039970930232558,not_fascia_A,1,1,1,1   Humanities,356
mora_emanuela,F,SPS/08,full professor,associate professor,not_same_level,Cattolica del Sacro Cuore,high,Social Sciences,north,2006,2015,9,2,2015,2,0.5,0,0,Post_ANVUR,1,0.420353982300885,0,1,0.168899715793747,0,not_fascia_A,1,1,13,13   Social Sciences,357
mora_emanuela,F,SPS/08,full professor,associate professor,not_same_level,Cattolica del Sacro Cuore,high,Social Sciences,north,2006,2015,9,2,2006,1,1,0,0,Before_ANVUR,1,8.55208333333333,13,0,0.168899715793747,0.168899715793747,not_fascia_A,1,1,13,13   Social Sciences,357
morcellini_mario,M,SPS/08,full professor,full professor,same_level,"ROMA ""La Sapienza""",high,Social Sciences,center,2008,2014,6,4,2014,2,0.5,0,0,Post_ANVUR,2,1.59946949602122,4,9.5,0.014962694091551,0.014962694091551,fascia_A,1,0.5,43,43   Social Sciences,358
morcellini_mario,M,SPS/08,full professor,full professor,same_level,"ROMA ""La Sapienza""",high,Social Sciences,center,2008,2014,6,4,2013,19,0.052631578947369,0,0,Post_ANVUR,2,2.34501347708895,4,9.5,0.014962694091551,0.014962694091551,not_fascia_A,1,0.5,43,43   Social Sciences,358
morcellini_mario,M,SPS/08,full professor,full professor,same_level,"ROMA ""La Sapienza""",high,Social Sciences,center,2008,2014,6,4,2008,1,1,0,0,Before_ANVUR,2,8.54545454545455,0,0,0.014962694091551,0,not_fascia_A,2,1,43,43   Social Sciences,358
morcellini_mario,M,SPS/08,full professor,full professor,same_level,"ROMA ""La Sapienza""",high,Social Sciences,center,2008,2014,6,4,2008,1,1,0,0,Before_ANVUR,2,8.54545454545455,0,0,0.014962694091551,0,not_fascia_A,2,1,43,43   Social Sciences,358
morciano_daniele,M,SPS/08,assistant professor,unknown,not_same_level,BARI,high,Humanities,south,2014,2015,1,2,2015,5,0.2,0,0,Post_ANVUR,2,0.420353982300885,13,3.5,5.22680020947892,5.22680020947892,not_fascia_A,2,1,4,4   Humanities,359
morciano_daniele,M,SPS/08,assistant professor,unknown,not_same_level,BARI,high,Humanities,south,2014,2015,1,2,2014,4,0.25,0,0,Post_ANVUR,2,1.59946949602122,13,3.5,5.22680020947892,5.22680020947892,not_fascia_A,2,1,4,4   Humanities,359
moretti_carla,F,SPS/09,assistant professor,assistant professor,same_level,Politecnica delle MARCHE,medium,Social Sciences,center,2012,2012,1,1,2012,1,1,0,0,Post_ANVUR,1,3.55972696245734,0,0,0,0,not_fascia_A,1,1,40,40   Social Sciences,360
moretti_sabrina,F,SPS/07,associate professor,associate professor,same_level,Urbino Carlo Bo,medium,Humanities,center,2011,2011,1,1,2011,1,1,0,0,Post_ANVUR,1,5.28971962616822,2,0,0.378091872791519,0.378091872791519,not_fascia_A,1,1,66,66   Humanities,361
mori_luca,M,SPS/07,assistant professor,assistant professor,same_level,VERONA,medium,Humanities,north,2011,2015,4,12,2015,3,0.333333333333333,0,0,Post_ANVUR,12,0.420353982300885,1,0.25,0.156301824212272,0.156301824212272,not_fascia_A,12,1,67,67   Humanities,362
mori_luca,M,SPS/07,assistant professor,assistant professor,same_level,VERONA,medium,Humanities,north,2011,2015,4,12,2015,1,1,0,0,Post_ANVUR,12,0.420353982300885,1,0.25,0.156301824212272,0.156301824212272,not_fascia_A,12,1,67,67   Humanities,362
mori_luca,M,SPS/07,assistant professor,assistant professor,same_level,VERONA,medium,Humanities,north,2011,2015,4,12,2015,1,1,0,0,Post_ANVUR,12,0.420353982300885,1,0.25,0.156301824212272,0.156301824212272,not_fascia_A,12,1,67,67   Humanities,362
mori_luca,M,SPS/07,assistant professor,assistant professor,same_level,VERONA,medium,Humanities,north,2011,2015,4,12,2014,1,1,0,0,Post_ANVUR,12,1.59946949602122,1,0.25,0.156301824212272,0.156301824212272,not_fascia_A,12,1,67,67   Humanities,362
mori_luca,M,SPS/07,assistant professor,assistant professor,same_level,VERONA,medium,Humanities,north,2011,2015,4,12,2014,1,1,0,0,Post_ANVUR,12,1.59946949602122,1,0.25,0.156301824212272,0.156301824212272,not_fascia_A,12,1,67,67   Humanities,362
mori_luca,M,SPS/07,assistant professor,assistant professor,same_level,VERONA,medium,Humanities,north,2011,2015,4,12,2014,1,1,0,0,Post_ANVUR,12,1.59946949602122,1,0.25,0.156301824212272,0.156301824212272,not_fascia_A,12,1,67,67   Humanities,362
mori_luca,M,SPS/07,assistant professor,assistant professor,same_level,VERONA,medium,Humanities,north,2011,2015,4,12,2014,2,0.5,0,0,Post_ANVUR,12,1.59946949602122,1,0.25,0.156301824212272,0.156301824212272,not_fascia_A,12,1,67,67   Humanities,362
mori_luca,M,SPS/07,assistant professor,assistant professor,same_level,VERONA,medium,Humanities,north,2011,2015,4,12,2013,1,1,0,0,Post_ANVUR,12,2.34501347708895,1,0.25,0.156301824212272,0.156301824212272,not_fascia_A,12,1,67,67   Humanities,362
mori_luca,M,SPS/07,assistant professor,assistant professor,same_level,VERONA,medium,Humanities,north,2011,2015,4,12,2013,1,1,0,0,Post_ANVUR,12,2.34501347708895,1,0.25,0.156301824212272,0.156301824212272,not_fascia_A,12,1,67,67   Humanities,362
mori_luca,M,SPS/07,assistant professor,assistant professor,same_level,VERONA,medium,Humanities,north,2011,2015,4,12,2012,1,1,0,0,Post_ANVUR,12,3.55972696245734,1,0.25,0.156301824212272,0.156301824212272,not_fascia_A,12,1,67,67   Humanities,362
mori_luca,M,SPS/07,assistant professor,assistant professor,same_level,VERONA,medium,Humanities,north,2011,2015,4,12,2011,1,1,0,0,Post_ANVUR,12,5.28971962616822,1,0.25,0.156301824212272,0.156301824212272,not_fascia_A,12,1,67,67   Humanities,362
mori_luca,M,SPS/07,assistant professor,assistant professor,same_level,VERONA,medium,Humanities,north,2011,2015,4,12,2011,1,1,0,0,Post_ANVUR,12,5.28971962616822,1,0.25,0.156301824212272,0.156301824212272,not_fascia_A,12,1,67,67   Humanities,362
morlicchio_enrica,F,SPS/09,full professor,associate professor,not_same_level,"NAPOLI ""Federico II""",high,Social Sciences,south,2007,2015,8,5,2015,1,1,0,0,Post_ANVUR,2,0.420353982300885,6,0.5,0.108857010699702,0.105345158197507,not_fascia_A,2,1,32,32   Social Sciences,363
morlicchio_enrica,F,SPS/09,full professor,associate professor,not_same_level,"NAPOLI ""Federico II""",high,Social Sciences,south,2007,2015,8,5,2012,2,0.5,0,0,Post_ANVUR,2,3.55972696245734,6,0.5,0.108857010699702,0.105345158197507,not_fascia_A,2,1,32,32   Social Sciences,363
morlicchio_enrica,F,SPS/09,full professor,associate professor,not_same_level,"NAPOLI ""Federico II""",high,Social Sciences,south,2007,2015,8,5,2009,2,0.5,0,0.222222222222222,Before_ANVUR,3,6.25454545454546,1,1,0.108857010699702,0.003511852502195,not_fascia_A,3,1,32,32   Social Sciences,363
morlicchio_enrica,F,SPS/09,full professor,associate professor,not_same_level,"NAPOLI ""Federico II""",high,Social Sciences,south,2007,2015,8,5,2008,1,1,0,0.222222222222222,Before_ANVUR,3,8.54545454545455,1,1,0.108857010699702,0.003511852502195,not_fascia_A,3,1,32,32   Social Sciences,363
morlicchio_enrica,F,SPS/09,full professor,associate professor,not_same_level,"NAPOLI ""Federico II""",high,Social Sciences,south,2007,2015,8,5,2007,3,0.333333333333333,0.666666666666667,0.222222222222222,Before_ANVUR,3,11.8645833333333,1,1,0.108857010699702,0.003511852502195,not_fascia_A,3,1,32,32   Social Sciences,363
moro_giuseppe,M,SPS/07,full professor,associate professor,not_same_level,BARI,high,Political Sciences,south,2007,2015,8,4,2015,1,1,0,0,Post_ANVUR,2,0.420353982300885,1,0.5,0.200178614827856,0.148684210526316,not_fascia_A,2,1,4,4   Political Sciences,364
